ID,Lat,Lon,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,WVP,Country
ID_GJNUFJ3T2RZY,32.316533,48.467703,0.020367391407489777,0.06708043813705444,0.20704565942287445,0.16044782102108002,0.07337825745344162,0.1009586974978447,0.10816304385662079,0.1457391232252121,0.2803412973880768,0.34220001101493835,0.3515130579471588,0.3528478145599365,0.3656478226184845,0.00033695652382448316,0.0,0,0,0.0022260870318859816,0.0004543478135019541,0.0069978260435163975,0.009891304187476635,0.010723913088440895,0.14566738903522491,Iran
ID_K723KVKYCA4J,32.218167,48.497257,0.020680850371718407,0.099886953830719,0.3039276599884033,0.27860212326049805,0.12648935616016388,0.16293616592884064,0.19661489129066467,0.23084042966365814,0.2830340564250946,0.30327871441841125,0.32086169719696045,0.3164212703704834,0.3387170135974884,0.00024680851493030787,0.0,0,0,0.002178723458200693,0.0004893617006018758,0.010744680650532246,0.01478085108101368,0.018353192135691643,0.1399468034505844,Iran
ID_NDLIHPT9Q63A,32.386691,48.462133,0.020246809348464012,0.059617020189762115,0.251806378364563,0.19326169788837433,0.07279787212610245,0.10807234048843384,0.12008723616600037,0.158804252743721,0.24119362235069275,0.2820744812488556,0.2910063862800598,0.2966170310974121,0.3050999939441681,5.3191488404991105e-05,0.0,0,0,0.0,0.000463829783257097,0.007410638500005007,0.011023404076695442,0.01225744653493166,0.13433830440044403,Iran
ID_OHM4IIX56JNR,32.125551,48.22399,0.02054615318775177,0.07334725558757782,0.30065494775772095,0.24095164239406586,0.08584065735340118,0.12212637066841125,0.14153297245502472,0.19667252898216248,0.26036593317985535,0.2873857021331787,0.29219889640808105,0.31052088737487793,0.32715165615081787,9.120879258261994e-05,0.0,0,0,0.0,0.000501098926179111,0.00872747227549553,0.012423076666891575,0.014410989359021187,0.1371241807937622,Iran
ID_1S1XKME9RR8P,32.478409,48.432938,0.01893763430416584,0.08701397478580475,0.3349473178386688,0.30246344208717346,0.11241612583398819,0.15891827642917633,0.20547741651535034,0.23474623262882233,0.26769891381263733,0.2838924825191498,0.29210323095321655,0.2951236665248871,0.299969881772995,2.0430106815183535e-05,0.0,0,0,0.0,0.0005096773966215551,0.01145698968321085,0.01619032211601734,0.020782794803380966,0.12970000505447388,Iran
ID_TG5AYD5MVNIG,32.004458,48.27187,0.020611828193068504,0.04719032347202301,0.202623650431633,0.13969247043132782,0.06343656033277512,0.09022365510463715,0.10266774147748947,0.1379999965429306,0.1980924755334854,0.22081290185451508,0.23677204549312592,0.24211612343788147,0.2401731163263321,4.4086020352551714e-05,0.0,0,0,0.0,0.0004827957018278539,0.006524731405079365,0.009210752323269844,0.010486021637916565,0.13472042977809906,Iran
ID_3ZHGWM3LWMH4,32.212059,48.281662,0.020179787650704384,0.1052478700876236,0.2926010489463806,0.24805106222629547,0.12022765725851059,0.16035425662994385,0.1833755373954773,0.22323936223983765,0.29061171412467957,0.31434786319732666,0.3257436156272888,0.3242712914943695,0.34978190064430237,0.0010691488860175014,0.0,0,0,0.0010893617291003466,0.00048085107118822634,0.011544681154191494,0.015673404559493065,0.017789361998438835,0.13494786620140076,Iran
ID_0K7DKM1JTEUX,32.067071,48.296574,0.020713044330477715,0.07145217061042786,0.28944131731987,0.2535478174686432,0.09243695437908173,0.13510000705718994,0.17026956379413605,0.20701956748962402,0.2578369677066803,0.27940869331359863,0.28931522369384766,0.291995644569397,0.29250434041023254,7.173913036240265e-05,0.0,0,0,0.0,0.0004826087097171694,0.009456521831452847,0.013745652511715889,0.017078259959816933,0.13930651545524597,Iran
ID_J6ZJOL3IWI7V,32.342405,48.415421,0.020293617621064186,0.08401914685964584,0.2809595763683319,0.23986808955669403,0.09946382790803909,0.13418936729431152,0.1634553223848343,0.19747233390808105,0.2697191536426544,0.30626168847084045,0.31941065192222595,0.3190276622772217,0.3251532018184662,7.872340211179107e-05,0.0,0,0,0.0,0.0004872340359725058,0.010153191164135933,0.013704255223274231,0.016402127221226692,0.13935106992721558,Iran
ID_VKSEQL8237EH,32.247003,48.358558,0.020689360797405243,0.07102978974580765,0.2784106433391571,0.21547871828079224,0.08545532077550888,0.11873617023229599,0.14010637998580933,0.18384255468845367,0.23800000548362732,0.2599084973335266,0.2747170329093933,0.2839829921722412,0.3086680769920349,0.0001680851128185168,0.0,0,0,0.0,0.0005042552947998047,0.00871914904564619,0.012125532142817974,0.014246808364987373,0.13339361548423767,Iran
ID_RCNIMON6C8OP,32.357406,48.153203,0.020183870568871498,0.10151398181915283,0.3824053704738617,0.3185032308101654,0.1379978507757187,0.1846204251050949,0.2328139841556549,0.2691064476966858,0.29464730620384216,0.31145161390304565,0.3274784982204437,0.3317118287086487,0.3347795605659485,0.00016021505871322006,0.0,0,0,0.001101075322367251,0.0005118279368616641,0.013232258148491383,0.018070967867970467,0.021838709712028503,0.1331806480884552,Iran
ID_ZGYBHGTF7BHL,32.40349,48.438777,0.020259574055671692,0.08972340077161789,0.31718721985816956,0.271395742893219,0.10764467716217041,0.15605106949806213,0.1857021301984787,0.23245319724082947,0.29988086223602295,0.32088086009025574,0.3267744779586792,0.32933616638183594,0.3340829908847809,0.00010638297680998221,0.0,0,0,0.0,0.00048510637134313583,0.010991489514708519,0.015910638496279716,0.018629787489771843,0.13368511199951172,Iran
ID_95RBOCGVYJFD,32.364234,48.413624,0.020291488617658615,0.1381489336490631,0.2868170142173767,0.28027021884918213,0.13629361987113953,0.16315957903862,0.18094681203365326,0.21988935768604279,0.23551063239574432,0.2644787132740021,0.2530531883239746,0.27690425515174866,0.2669106423854828,0.0028212766628712416,0.0,0,0,0.0,0.0005170212825760245,0.012934042140841484,0.015587233938276768,0.0173510629683733,0.13882553577423096,Iran
ID_J8AYIZEM17TR,32.358215,48.492945,0.020234042778611183,0.07850638031959534,0.2785191535949707,0.2295617014169693,0.0931723415851593,0.1335829794406891,0.14938724040985107,0.19378936290740967,0.30533191561698914,0.3526467978954315,0.36229148507118225,0.36500850319862366,0.36625319719314575,7.021276542218402e-05,0.0,0,0,0.0,0.00047234041267074645,0.009536170400679111,0.013610638678073883,0.014908510260283947,0.14014467597007751,Iran
ID_H9WCHSXQ55T7,32.220503,48.245819,0.020446809008717537,0.18062447011470795,0.4040106236934662,0.40369468927383423,0.1904829740524292,0.2320670187473297,0.26856064796447754,0.31690001487731934,0.3156616985797882,0.31890425086021423,0.2923244535923004,0.3159298002719879,0.32666489481925964,0.0004904255038127303,0.0,0,0,0.0,0.00051170215010643,0.019091488793492317,0.022339360788464546,0.024317020550370216,0.13830319046974182,Iran
ID_9X0JAG95BZ4V,32.204872,48.187428,0.020481914281845093,0.10501383244991302,0.41025638580322266,0.34749892354011536,0.15100212395191193,0.20843829214572906,0.26244255900382996,0.28911489248275757,0.32619255781173706,0.3458755314350128,0.36103084683418274,0.36756807565689087,0.371101051568985,7.234042277559638e-05,0.0,0,0,0.0,0.0005170212825760245,0.015386169776320457,0.021163830533623695,0.02371170185506344,0.13357020914554596,Iran
ID_E6FNDY8KCGL0,32.247363,48.411199,0.02060212753713131,0.05038043484091759,0.18162553012371063,0.11397659778594971,0.0573531910777092,0.08865106105804443,0.07298510521650314,0.13408297300338745,0.24710850417613983,0.27889999747276306,0.2935255467891693,0.29653191566467285,0.3058617115020752,0.00033191489637829363,0.0,0,0,0.002178723458200693,0.00041276594856753945,0.004871739074587822,0.008027659729123116,0.0065404255874454975,0.14098510146141052,Iran
ID_GT0IYXIHWBR8,32.247902,48.300796,0.02031063847243786,0.07235957682132721,0.24864043295383453,0.20709574222564697,0.08229361474514008,0.11449361592531204,0.13167233765125275,0.15776382386684418,0.22772766649723053,0.2603893578052521,0.26942765712738037,0.27390849590301514,0.2942553162574768,0.0002553191443439573,0.0,0,0,0.0,0.00047234041267074645,0.008353191427886486,0.011563830077648163,0.0132468082010746,0.13388298451900482,Iran
ID_F9PTFR9496N6,32.384356,48.278697,0.020108509808778763,0.05814255401492119,0.23652978241443634,0.1898265928030014,0.07549893856048584,0.11466489732265472,0.12347766011953354,0.16697552800178528,0.2805319130420685,0.31293296813964844,0.33054256439208984,0.3241627514362335,0.32698723673820496,6.914893310749903e-05,0.0,0,0,0.0,0.00047340424498543143,0.007731914985924959,0.011702127754688263,0.012622340582311153,0.13718298077583313,Iran
ID_A0V1HLL3OLGV,32.358035,48.408594,0.020293617621064186,0.07098085433244705,0.25668084621429443,0.2145659625530243,0.08385106176137924,0.11389999836683273,0.14042766392230988,0.18020638823509216,0.2778297960758209,0.320374459028244,0.3344680964946747,0.3331765830516815,0.3263489305973053,7.021276542218402e-05,0.0,0,0,0.0,0.00046808511251583695,0.00851702131330967,0.011604255065321922,0.01428936142474413,0.13908085227012634,Iran
ID_9QJLEBU3CHG2,32.361718,48.24546,0.02012903243303299,0.060608889907598495,0.2691870927810669,0.1873828023672104,0.07387204468250275,0.11054408550262451,0.11689462512731552,0.16689999401569366,0.3115408718585968,0.3506591320037842,0.36733871698379517,0.36898818612098694,0.3702666759490967,5.4838710639160126e-05,0.0,0,0,0.0,0.00046451613889075816,0.0075580645352602005,0.011296774260699749,0.011933333240449429,0.13831183314323425,Iran
ID_7ZOMQ1BDBF32,32.185559,48.207191,0.020600000396370888,0.054331112653017044,0.21953736245632172,0.15568022429943085,0.06803076714277267,0.0997714251279831,0.11266263574361801,0.14574725925922394,0.21582967042922974,0.2380329668521881,0.26476922631263733,0.2590999901294708,0.27749890089035034,0.00014615384861826897,0.0,0,0,0.0011252746917307377,0.0005318681360222399,0.006945054978132248,0.010146154090762138,0.011410988867282867,0.13480550050735474,Iran
ID_U90JJ0F5IE2R,32.075515,48.548282,0.020563829690217972,0.07499787211418152,0.2595702111721039,0.21266809105873108,0.09384680539369583,0.1329829841852188,0.1474616974592209,0.1929425597190857,0.2805744707584381,0.3103468120098114,0.3216255307197571,0.3236106336116791,0.32738086581230164,8.723404607735574e-05,0.0,0,0,0.0,0.0004765957419294864,0.009597872383892536,0.013546808622777462,0.015019148588180542,0.14200212061405182,Iran
ID_G56VQIYP21UU,32.234696,48.513786,0.020668085664510727,0.11125106364488602,0.3060595691204071,0.2802106440067291,0.12341276556253433,0.15703190863132477,0.18671914935112,0.21781064569950104,0.2727276682853699,0.30151277780532837,0.31333616375923157,0.31517234444618225,0.3297191560268402,0.00023404255625791848,0.0,0,0,0.002178723458200693,0.0004872340359725058,0.010644680820405483,0.01440851017832756,0.017093617469072342,0.14213404059410095,Iran
ID_VYYDN7BWT77F,32.453077,48.406797,0.018972527235746384,0.06698131561279297,0.2935538589954376,0.23581868410110474,0.08357472717761993,0.12610329687595367,0.14370769262313843,0.19116702675819397,0.30842965841293335,0.34168902039527893,0.35423076152801514,0.35546594858169556,0.3572681248188019,1.0989010661432985e-06,0.0,0,0,0.0,0.0004670329799409956,0.008543956093490124,0.012835164554417133,0.014571428298950195,0.13288681209087372,Iran
ID_HMJ3ZJSTGQU4,32.434841,48.116462,0.018795721232891083,0.10261764377355576,0.33817538619041443,0.27949410676956177,0.13456791639328003,0.1836491972208023,0.2363647073507309,0.26696792244911194,0.2752310037612915,0.2846192419528961,0.28379571437835693,0.28766632080078125,0.2944925129413605,0.00010695186938391998,0.0,0,0,0.0010951871518045664,0.0005069518811069429,0.013522994704544544,0.018563101068139076,0.023640107363462448,0.127171128988266,Iran
ID_5HFMP7OVPTDY,32.358484,48.143681,0.020195698365569115,0.051274195313453674,0.17469891905784607,0.11276021599769592,0.062063440680503845,0.08425376564264297,0.0820096805691719,0.11410968005657196,0.20222365856170654,0.23953978717327118,0.27934086322784424,0.2569258213043213,0.268450528383255,0.00038602150743827224,0.0,0,0,0.001101075322367251,0.0004946236731484532,0.005827956832945347,0.008151613175868988,0.007959139533340931,0.1443924754858017,Iran
ID_9IDPXWOQC9DX,32.044882,48.407246,0.020844681188464165,0.1035148948431015,0.3431234061717987,0.28124892711639404,0.09725531935691833,0.14254255592823029,0.180563822388649,0.23918935656547546,0.27983829379081726,0.30036383867263794,0.2996361553668976,0.31516170501708984,0.3430127799510956,0.0,0.0,0,0,0.0,0.0004936170298606157,0.009687233716249466,0.014557446353137493,0.01839148998260498,0.13611914217472076,Iran
ID_KD34GW08YSD9,32.214934,48.477944,0.020627658814191818,0.057378724217414856,0.24856595695018768,0.18625105917453766,0.07185957580804825,0.10883829742670059,0.1173638328909874,0.16812127828598022,0.2847893536090851,0.318097859621048,0.3314765989780426,0.3359021246433258,0.3460787236690521,0.00010851064143935218,0.0,0,0,0.002178723458200693,0.00045531915384344757,0.0073872338980436325,0.011080850847065449,0.011940425261855125,0.14104042947292328,Iran
ID_ZVNUI9TKK5RO,32.2435,48.349844,0.020702127367258072,0.0570276603102684,0.2245340496301651,0.15212765336036682,0.06173617020249367,0.09578298032283783,0.09240425378084183,0.14698085188865662,0.2690063714981079,0.3099234104156494,0.32536596059799194,0.32972127199172974,0.33323830366134644,0.00017446809215471148,0.0,0,0,0.0,0.0004404255305416882,0.006219149101525545,0.009636170230805874,0.009421276859939098,0.14162127673625946,Iran
ID_P72MIGLI5TTW,32.077401,48.57595,0.020744681358337402,0.045897871255874634,0.1952744722366333,0.1348000019788742,0.059353191405534744,0.089438296854496,0.08579574525356293,0.12230638414621353,0.24771064519882202,0.31197234988212585,0.3317106366157532,0.3273063898086548,0.3210723400115967,7.446808740496635e-05,0.0,0,0,0.0,0.0004468085244297981,0.006099999882280827,0.009159574285149574,0.008778722956776619,0.14901064336299896,Iran
ID_D9SYMA30VCJD,32.355879,48.407067,0.020293617621064186,0.06542978435754776,0.23215745389461517,0.19355957210063934,0.07501063495874405,0.10770425200462341,0.1258212774991989,0.16306808590888977,0.2847042679786682,0.339791476726532,0.3472149074077606,0.35120850801467896,0.35135746002197266,5.1063831051578745e-05,0.0,0,0,0.0,0.000465957447886467,0.00771276606246829,0.010982979089021683,0.012823403812944889,0.14254893362522125,Iran
ID_TXMXSN5XOGPI,32.436368,48.269624,0.018909139558672905,0.09088118374347687,0.4057564437389374,0.3285258114337921,0.142383873462677,0.20488762855529785,0.2791677415370941,0.3098333477973938,0.3292914032936096,0.3462897837162018,0.36483171582221985,0.3646048307418823,0.3299645185470581,6.720430246787146e-05,0.0,0,0,0.0,0.0005032258341088891,0.014561289921402931,0.020826343446969986,0.02404784969985485,0.1337112933397293,Iran
ID_4HGF6JDM53R9,32.329918,48.406528,0.02028510719537735,0.1006106361746788,0.2931702136993408,0.2590872347354889,0.11481702327728271,0.14957872033119202,0.18252339959144592,0.2214616984128952,0.2675234079360962,0.2877255380153656,0.29522979259490967,0.3016617000102997,0.3112574517726898,0.0010617021471261978,0.0,0,0,0.002178723458200693,0.0005255319410935044,0.011529787443578243,0.01506595779210329,0.018357446417212486,0.1345808506011963,Iran
ID_EXWAYC6PR7N9,32.255807,48.297831,0.020351063460111618,0.06007872521877289,0.23097659647464752,0.18288511037826538,0.07591063529253006,0.10452127456665039,0.11495106667280197,0.14469574391841888,0.2326723337173462,0.27355319261550903,0.2857595682144165,0.28684893250465393,0.29346171021461487,0.0004531914892140776,0.0,0,0,0.0,0.00048085107118822634,0.00752553204074502,0.010327659547328949,0.011531914584338665,0.1389382928609848,Iran
ID_BIWRAS3GRFR4,32.101836,48.539927,0.020593617111444473,0.07628723233938217,0.26468509435653687,0.22947020828723907,0.09659574180841446,0.12460212409496307,0.1415170282125473,0.16990850865840912,0.2154957503080368,0.24212978780269623,0.2505851089954376,0.2564872205257416,0.2623063921928406,6.382978608598933e-05,0.0,0,0,0.0,0.00048085107118822634,0.009870212525129318,0.012712766416370869,0.014434042386710644,0.13847233355045319,Iran
ID_FAP7TWG0YMB3,32.234158,48.30367,0.020293617621064186,0.09456808865070343,0.2873021364212036,0.2540787160396576,0.11040425300598145,0.14806808531284332,0.17983616888523102,0.20705744624137878,0.2748510539531708,0.3129850924015045,0.3213723301887512,0.3230723440647125,0.3387553095817566,0.00022765957692172378,0.0,0,0,0.0,0.00048085107118822634,0.011223404668271542,0.015008511021733284,0.017710639163851738,0.1406468152999878,Iran
ID_59HVM5DLXFZU,32.383637,48.462493,0.020246809348464012,0.0876404270529747,0.3171446919441223,0.2653999924659729,0.11097446829080582,0.155019149184227,0.17856808006763458,0.22017446160316467,0.2946404218673706,0.32139575481414795,0.3300234079360962,0.33541277050971985,0.33571064472198486,0.00015106382488738745,0.0,0,0,0.0,0.0004978723591193557,0.011372340843081474,0.015802128240466118,0.017980851233005524,0.1354319155216217,Iran
ID_USLGLHRJP2SL,32.239368,48.342388,0.020721277222037315,0.05025957524776459,0.15976595878601074,0.11544255167245865,0.055912766605615616,0.07470638304948807,0.06943830102682114,0.10807234048843384,0.1791021227836609,0.2043808549642563,0.22068935632705688,0.2200382947921753,0.22712765634059906,0.0001957446802407503,0.0,0,0,0.0,0.00044893615995533764,0.005678723566234112,0.007642553187906742,0.007108510471880436,0.13702978193759918,Iran
ID_ZCB0WS6ZBJMD,32.086924,48.328823,0.02078297920525074,0.06730638444423676,0.2573404312133789,0.2097446769475937,0.08428084850311279,0.12382553517818451,0.14800424873828888,0.18860851228237152,0.25434044003486633,0.27580639719963074,0.2809297740459442,0.28867658972740173,0.29170212149620056,0.00010212766210315749,0.0,0,0,0.0,0.0004872340359725058,0.008627659641206264,0.012629787437617779,0.015074468217790127,0.13801276683807373,Iran
ID_NKFW8BGJHX1H,32.196249,48.49564,0.020693616941571236,0.08828084915876389,0.2811383008956909,0.24993829429149628,0.10863403975963593,0.14545957744121552,0.16615957021713257,0.20415744185447693,0.2912425398826599,0.3197000026702881,0.3334234058856964,0.3297297954559326,0.3440106511116028,0.00024042553559411317,0.0,0,0,0.002178723458200693,0.00048085107118822634,0.009495744481682777,0.01332978717982769,0.015502127818763256,0.14266595244407654,Iran
ID_VELX6KMKOYC6,32.26497,48.457103,0.020695744082331657,0.0881829783320427,0.2501574456691742,0.21551276743412018,0.09714255481958389,0.12454893440008163,0.14417871832847595,0.17784468829631805,0.24008724093437195,0.27191489934921265,0.28028085827827454,0.2840893566608429,0.30611488223075867,0.00024893617955967784,0.0,0,0,0.002178723458200693,0.0004893617006018758,0.00786808505654335,0.010906383395195007,0.013342552818357944,0.13701914250850677,Iran
ID_HAGW3T3SHLOQ,32.416695,48.403563,0.020259574055671692,0.07726595550775528,0.31637871265411377,0.2642468214035034,0.10086808353662491,0.1462000012397766,0.17943191528320312,0.21952126920223236,0.28657448291778564,0.3133808374404907,0.32502979040145874,0.3265446722507477,0.3339170217514038,5.531914939638227e-05,0.0,0,0,0.0,0.00048085107118822634,0.010282978415489197,0.014882978983223438,0.01768510602414608,0.13474680483341217,Iran
ID_3UD7DDNAG5LT,32.246644,48.413624,0.02060425467789173,0.05922553315758705,0.21160851418972015,0.14448723196983337,0.0713212788105011,0.10247446596622467,0.09315106272697449,0.1449255347251892,0.2504532039165497,0.2816808521747589,0.2989170253276825,0.2989085018634796,0.3116404116153717,0.00023617020633537322,0.0,0,0,0.002178723458200693,0.0004510638245847076,0.005470212548971176,0.008595745079219341,0.007721276488155127,0.14006595313549042,Iran
ID_MUBWCCBWRA7N,32.018921,48.586101,0.020536765456199646,0.06933088600635529,0.23606617748737335,0.17765146493911743,0.08186176419258118,0.11164411902427673,0.1281794160604477,0.16776764392852783,0.21732500195503235,0.23779118061065674,0.2505088150501251,0.2576882243156433,0.25974851846694946,0.00013285713794175535,0.0,0,0,0.0,0.0005161764565855265,0.008373529650270939,0.011383823119103909,0.013048529624938965,0.1435588300228119,Iran
ID_TMAX2JFAQW8S,32.486135,48.427458,0.019013186916708946,0.07196373492479324,0.29724615812301636,0.24445495009422302,0.09150329977273941,0.1321241706609726,0.1581263691186905,0.1951703280210495,0.2762450575828552,0.3066604435443878,0.3155406713485718,0.3193274736404419,0.32062527537345886,5.714285725844093e-05,0.0,0,0,0.0,0.0004758241702802479,0.009383516386151314,0.013481318950653076,0.015694504603743553,0.1324351578950882,Iran
ID_CRT06Q8FNZM4,32.10507,48.57074,0.020889362320303917,0.04000638425350189,0.17835105955600739,0.11560212820768356,0.053602129220962524,0.08129148930311203,0.0803106352686882,0.11750638484954834,0.23630638420581818,0.30255743861198425,0.3144063949584961,0.32123616337776184,0.3287893533706665,0.00012127659283578396,0.0,0,0,0.0,0.00046808511251583695,0.005565957631915808,0.008299999870359898,0.008200000040233135,0.14770638942718506,Iran
ID_AM8GK5BYCG37,32.316353,48.434106,0.020374467596411705,0.056655317544937134,0.22750000655651093,0.17452339828014374,0.0652063861489296,0.10020212829113007,0.1103702113032341,0.15416595339775085,0.2358042597770691,0.2661127746105194,0.2740531861782074,0.28246381878852844,0.27969786524772644,4.468085171538405e-05,0.0,0,0,0.0,0.000463829783257097,0.006736170034855604,0.010234043002128601,0.011246808804571629,0.14019149541854858,Iran
ID_M0UCUBP4KML3,32.236583,48.307803,0.020389361307024956,0.06364255398511887,0.2268553227186203,0.17420212924480438,0.07490212470293045,0.10665957629680634,0.11865744739770889,0.15333403646945953,0.23044255375862122,0.2679276466369629,0.27492979168891907,0.2789212763309479,0.2857872247695923,0.00038936169585213065,0.0,0,0,0.0,0.00047021277714520693,0.007591489236801863,0.010738298296928406,0.011993616819381714,0.1377531886100769,Iran
ID_CO2KXJ3FXDV6,32.219874,48.399431,0.020606383681297302,0.07473830133676529,0.2789255380630493,0.22489148378372192,0.08915319293737411,0.1268872320652008,0.15670637786388397,0.19664894044399261,0.2875851094722748,0.3230701982975006,0.3393893539905548,0.34327659010887146,0.35203617811203003,9.148936078418046e-05,0.0,0,0,0.0,0.0004829787358175963,0.009108510799705982,0.012957447208464146,0.01549999974668026,0.14052127301692963,Iran
ID_2Z4Y939OF5IG,32.222929,48.406977,0.020610637962818146,0.06594893336296082,0.2363383024930954,0.19069574773311615,0.07757872343063354,0.10807447135448456,0.11561914533376694,0.15661489963531494,0.24931064248085022,0.2814021408557892,0.29111915826797485,0.29506170749664307,0.30101490020751953,0.00023617020633537322,0.0,0,0,0.002178723458200693,0.00047021277714520693,0.007191489450633526,0.010272340849041939,0.011176595464348793,0.14035958051681519,Iran
ID_PIQ78I7Y7ZQ1,32.243859,48.316337,0.02045319229364395,0.07369787245988846,0.2455638349056244,0.21539361774921417,0.08755957335233688,0.12223616987466812,0.13711489737033844,0.17059361934661865,0.2581510543823242,0.2890510559082031,0.29937872290611267,0.2991914749145508,0.3059915006160736,0.0002574468089733273,0.0,0,0,0.0,0.0004744680773001164,0.008957446552813053,0.012468084692955017,0.013982978649437428,0.13867872953414917,Iran
ID_SPO9GU28SB19,32.249159,48.565709,0.020693616941571236,0.09436739236116409,0.28398722410202026,0.23642978072166443,0.10576383024454117,0.1437404304742813,0.16704681515693665,0.20302553474903107,0.28189149498939514,0.32058510184288025,0.3246127665042877,0.3309340476989746,0.347953200340271,0.000699999975040555,0.0,0,0,0.002178723458200693,0.0004893617006018758,0.009136170148849487,0.012987233698368073,0.015304255299270153,0.14114467799663544,Iran
ID_QPN8VB90JCRN,32.044703,48.538131,0.020708510652184486,0.04646382853388786,0.181908518075943,0.13505105674266815,0.0641489326953888,0.08698298037052155,0.09307233989238739,0.11817234009504318,0.19577659666538239,0.22392766177654266,0.23791702091693878,0.24106170237064362,0.24718084931373596,0.00010851064143935218,0.0,0,0,0.0,0.00043829786591231823,0.006568084936589003,0.008874468505382538,0.009508511051535606,0.1416553258895874,Iran
ID_Q0RC94HNN4OG,32.338362,48.46384,0.02028297819197178,0.08118936419487,0.29772767424583435,0.2599765956401825,0.10375744849443436,0.14215318858623505,0.18118935823440552,0.2096957415342331,0.2641872465610504,0.2941638231277466,0.30327871441841125,0.3063276708126068,0.31596383452415466,7.872340211179107e-05,0.0,0,0,0.0,0.0004957446944899857,0.010534042492508888,0.01447021309286356,0.017765957862138748,0.1325468122959137,Iran
ID_RWSKFSAACIY1,32.216281,48.493934,0.020680850371718407,0.11499574780464172,0.2987510561943054,0.26495957374572754,0.13860851526260376,0.17373190820217133,0.19632552564144135,0.2296319156885147,0.26037871837615967,0.2763148844242096,0.2869319021701813,0.28738299012184143,0.3372936248779297,0.00021276595361996442,0.0,0,0,0.002178723458200693,0.0005085106240585446,0.011465957388281822,0.015419148840010166,0.017985105514526367,0.13233830034732819,Iran
ID_IXZMNFU78YP7,32.276558,48.163354,0.0206021498888731,0.05049032345414162,0.19272257387638092,0.14537526667118073,0.06546774506568909,0.09384623914957047,0.09618709981441498,0.13659785687923431,0.221989244222641,0.2543182671070099,0.27265697717666626,0.276552677154541,0.2755086123943329,0.00035053762258030474,0.0,0,0,0.0,0.0004537634376902133,0.006626881659030914,0.009530107490718365,0.009806451387703419,0.14317849278450012,Iran
ID_BSJEPP7FVWJA,32.065634,48.129038,0.020383870229125023,0.07723763585090637,0.3321053683757782,0.28761613368988037,0.09937741607427597,0.14523333311080933,0.1903451681137085,0.2269774228334427,0.250900000333786,0.2646322548389435,0.2700656056404114,0.2747107446193695,0.28468602895736694,1.6129031791933812e-05,0.0,0,0,0.0,0.0005021505639888346,0.010075269266963005,0.01480645127594471,0.019415054470300674,0.13119032979011536,Iran
ID_5YMAK8GS19KY,32.002033,48.570829,0.020693616941571236,0.08476383239030838,0.35187873244285583,0.30641064047813416,0.12214893847703934,0.1703212708234787,0.2240000069141388,0.24962766468524933,0.28122764825820923,0.30468297004699707,0.33615317940711975,0.32652339339256287,0.3167191445827484,0.0,0.0,0,0,0.0,0.0005042552947998047,0.012442553415894508,0.017342552542686462,0.02166595682501793,0.13496170938014984,Iran
ID_A628EY0KVLB6,32.183762,48.306006,0.020655319094657898,0.0462404265999794,0.19495531916618347,0.13867446780204773,0.05923404172062874,0.09371702373027802,0.08891702443361282,0.13483616709709167,0.2692425549030304,0.3101617097854614,0.3187446892261505,0.31929999589920044,0.32465532422065735,6.170212873257697e-05,0.0,0,0,0.0,0.0004425531951710582,0.0060957446694374084,0.009585106745362282,0.009110637940466404,0.14180637896060944,Iran
ID_GI5I2329O46H,32.328211,48.46923,0.020286956802010536,0.10036956518888474,0.3078456521034241,0.2648739218711853,0.11534130573272705,0.15546521544456482,0.18378913402557373,0.2233934849500656,0.3144521713256836,0.3441130518913269,0.35886305570602417,0.35642609000205994,0.3703021705150604,0.00022608695144299418,0.0,0,0,0.0022260870318859816,0.0004826087097171694,0.010765217244625092,0.014941303990781307,0.017445651814341545,0.13757826387882233,Iran
ID_7GMW9RK7TGIR,32.378786,48.253365,0.02017204277217388,0.06024565175175667,0.26576343178749084,0.1941053718328476,0.08163978159427643,0.12175806611776352,0.1343526840209961,0.17952902615070343,0.2970602214336395,0.3405139744281769,0.3524666726589203,0.35823869705200195,0.36669355630874634,7.526881381636485e-05,0.0,0,0,0.0,0.0004623655986506492,0.008370967581868172,0.012290322221815586,0.012553763575851917,0.1393795758485794,Iran
ID_DQ2PMTFS1GSQ,32.009399,48.301784,0.020693616941571236,0.08150217682123184,0.3021702170372009,0.24645957350730896,0.09895319491624832,0.1442617028951645,0.17069362103939056,0.2095978707075119,0.29249149560928345,0.3234829902648926,0.33509573340415955,0.33481913805007935,0.34153616428375244,2.7659574698191136e-05,0.0,0,0,0.0,0.0004829787358175963,0.010142553597688675,0.014706382527947426,0.016478722915053368,0.1403510570526123,Iran
ID_QRO4BP4LU2HG,32.338182,48.396916,0.020293617621064186,0.069127656519413,0.2536276578903198,0.19382978975772858,0.07127021253108978,0.10987446457147598,0.11395744979381561,0.17160212993621826,0.29789999127388,0.33214467763900757,0.3445149064064026,0.3495638370513916,0.3368702232837677,5.3191488404991105e-05,0.0,0,0,0.0,0.0004510638245847076,0.007306382991373539,0.01122765988111496,0.011568085290491581,0.1421489417552948,Iran
